x,y,wl,wr,slope,friction_coefficient
113.26473180,83.70950355,4.41338038,4.39319424,-1.00000000,-1.00000000
114.01684140,83.05047487,4.41630097,4.40346771,-1.00000000,-1.00000000
114.76826700,82.39065651,4.43022319,4.41692083,-1.00000000,-1.00000000
115.52309470,81.73473280,4.44494612,4.42901448,-1.00000000,-1.00000000
116.27979290,81.08096847,4.45748905,4.44078942,-1.00000000,-1.00000000
117.03683870,80.42760671,4.46942263,4.45284814,-1.00000000,-1.00000000
117.79381610,79.77416562,4.48141121,4.46465177,-1.00000000,-1.00000000
118.55106950,79.12104450,4.49269801,4.47508915,-1.00000000,-1.00000000
119.30860300,78.46824822,4.50205498,4.48355502,-1.00000000,-1.00000000
120.06613380,77.81544880,4.50933912,4.49021757,-1.00000000,-1.00000000
120.82362020,77.16259783,4.51511440,4.49560260,-1.00000000,-1.00000000
121.58101750,76.50964352,4.51991042,4.50025772,-1.00000000,-1.00000000
122.33823810,75.85648424,4.52421630,4.50467395,-1.00000000,-1.00000000
123.09509830,75.20290745,4.52840291,4.50930949,-1.00000000,-1.00000000
123.85131110,74.54858164,4.53294698,4.51473712,-1.00000000,-1.00000000
124.60650120,73.89307599,4.53836881,4.52152501,-1.00000000,-1.00000000
125.36102740,73.23680584,4.54575084,4.52920710,-1.00000000,-1.00000000
126.11695700,72.58215274,4.55410903,4.53522998,-1.00000000,-1.00000000
126.87638880,71.93156684,4.56032279,4.53694261,-1.00000000,-1.00000000
127.63949020,71.28528729,4.55903622,4.53399648,-1.00000000,-1.00000000
128.40401170,70.64068925,4.55435473,4.52904283,-1.00000000,-1.00000000
129.16800010,69.99545932,4.55143245,4.52443377,-1.00000000,-1.00000000
129.93094830,69.34899966,4.54704653,4.52079332,-1.00000000,-1.00000000
130.69352020,68.70209624,4.54347644,4.51725866,-1.00000000,-1.00000000
131.45606990,68.05516654,4.53964689,4.51313420,-1.00000000,-1.00000000
132.21831270,67.40787540,4.53476882,4.50820234,-1.00000000,-1.00000000
132.97990340,66.75981702,4.52908188,4.50279975,-1.00000000,-1.00000000
133.74146250,66.11172144,4.52416845,4.49812805,-1.00000000,-1.00000000
134.50445010,65.46530862,4.52192862,4.49580163,-1.00000000,-1.00000000
135.26980830,64.82170393,4.52307522,4.49668780,-1.00000000,-1.00000000
136.03679600,64.18004209,4.52621628,4.49970211,-1.00000000,-1.00000000
136.80397350,63.53860725,4.52950188,4.50310833,-1.00000000,-1.00000000
137.57048300,62.89637428,4.53208097,4.50589068,-1.00000000,-1.00000000
138.33665010,62.25373290,4.53448565,4.50832195,-1.00000000,-1.00000000
139.10306870,61.61139146,4.53710826,4.51069545,-1.00000000,-1.00000000
139.87000460,60.96966769,4.53950273,4.51289744,-1.00000000,-1.00000000
140.63721530,60.32827260,4.54035241,4.51438180,-1.00000000,-1.00000000
141.40435390,59.68679123,4.54012834,4.51469482,-1.00000000,-1.00000000
142.17093580,59.04464453,4.53922359,4.51347117,-1.00000000,-1.00000000
142.93593610,58.40061469,4.53797884,4.51089135,-1.00000000,-1.00000000
143.69812650,57.75326211,4.53299118,4.50785003,-1.00000000,-1.00000000
144.45739500,57.10248438,4.52864983,4.50559709,-1.00000000,-1.00000000
145.21513690,56.44992995,4.52641836,4.50444825,-1.00000000,-1.00000000
145.97292210,55.79742590,4.52603641,4.50396484,-1.00000000,-1.00000000
146.73140450,55.14573237,4.52596115,4.50334161,-1.00000000,-1.00000000
147.49023950,54.49444952,4.52528120,4.50243556,-1.00000000,-1.00000000
148.24892530,53.84299278,4.52415066,4.50150134,-1.00000000,-1.00000000
149.00718120,53.19103570,4.52308135,4.50091883,-1.00000000,-1.00000000
149.76487580,52.53842645,4.52248294,4.50099163,-1.00000000,-1.00000000
150.52188310,51.88501999,4.52259170,4.50196356,-1.00000000,-1.00000000
151.27815750,51.23076548,4.52370983,4.50388331,-1.00000000,-1.00000000
152.03395210,50.57595672,4.52578893,4.50641852,-1.00000000,-1.00000000
152.78958570,49.92096212,4.52843372,4.50914831,-1.00000000,-1.00000000
153.54530730,49.26606915,4.53117417,4.51171654,-1.00000000,-1.00000000
154.30126510,48.61144871,4.53370337,4.51389679,-1.00000000,-1.00000000
155.05763020,47.95729901,4.53585846,4.51553971,-1.00000000,-1.00000000
155.81453160,47.30376990,4.53753475,4.51672031,-1.00000000,-1.00000000
156.57191290,46.65079705,4.53884350,4.51768959,-1.00000000,-1.00000000
157.32952990,45.99809770,4.53979590,4.51846561,-1.00000000,-1.00000000
158.08693470,45.34515214,4.54007682,4.51868474,-1.00000000,-1.00000000
158.84387440,44.69166737,4.53949990,4.51805607,-1.00000000,-1.00000000
159.60088090,44.03825997,4.53885657,4.51729122,-1.00000000,-1.00000000
160.35920500,43.38638234,4.53994020,4.51823371,-1.00000000,-1.00000000
161.11968880,42.73702559,4.54414458,4.52246887,-1.00000000,-1.00000000
161.88183690,42.08962263,4.55119999,4.52980546,-1.00000000,-1.00000000
162.64428760,41.44257641,4.55945924,4.53844480,-1.00000000,-1.00000000
163.40610410,40.79478359,4.56751416,4.54679120,-1.00000000,-1.00000000
164.16730470,40.14626708,4.57511900,4.55458271,-1.00000000,-1.00000000
164.92847330,39.49771299,4.58301511,4.56265732,-1.00000000,-1.00000000
165.68986670,38.84942291,4.59167804,4.57162187,-1.00000000,-1.00000000
166.45109230,38.20093572,4.60071404,4.58079934,-1.00000000,-1.00000000
167.21166760,37.55168600,4.60860780,4.58831158,-1.00000000,-1.00000000
167.97141190,36.90146405,4.61373455,4.59246441,-1.00000000,-1.00000000
168.73050600,36.25048304,4.61517221,4.59285739,-1.00000000,-1.00000000
169.48891110,35.59869972,4.61323375,4.59026239,-1.00000000,-1.00000000
170.24679810,34.94631337,4.60912254,4.58576014,-1.00000000,-1.00000000
171.00525740,34.29459445,4.60503285,4.58125320,-1.00000000,-1.00000000
171.76530140,33.64471847,4.60235067,4.57805082,-1.00000000,-1.00000000
172.52955620,32.99980989,4.60493691,4.57982851,-1.00000000,-1.00000000
173.29504580,32.35636993,4.60773928,4.58484057,-1.00000000,-1.00000000
174.06360090,31.71661970,4.61764740,4.60850794,-1.00000000,-1.00000000
174.83879010,31.08487037,4.63701873,4.62872522,-1.00000000,-1.00000000
175.61396600,30.45313445,4.65688012,4.65040132,-1.00000000,-1.00000000
176.39085660,29.82346564,4.68046170,4.66290663,-1.00000000,-1.00000000
177.16299140,29.18804431,4.69467676,4.67091263,-1.00000000,-1.00000000
177.92602720,28.54167099,4.69986636,4.67909601,-1.00000000,-1.00000000
178.68528540,27.89088805,4.70245458,4.68244148,-1.00000000,-1.00000000
179.44209380,27.23724883,4.70371837,4.68424397,-1.00000000,-1.00000000
180.19972670,26.58456853,4.70601524,4.68515843,-1.00000000,-1.00000000
180.96045800,25.93550163,4.70856859,4.68467733,-1.00000000,-1.00000000
181.72506770,25.29100875,4.70462166,4.68209649,-1.00000000,-1.00000000
182.49293460,24.65039634,4.69900790,4.67870080,-1.00000000,-1.00000000
183.26485740,24.01468622,4.69662613,4.67797255,-1.00000000,-1.00000000
184.04016870,23.38310212,4.69661022,4.68067641,-1.00000000,-1.00000000
184.82083280,22.75816721,4.69819959,4.69263978,-1.00000000,-1.00000000
185.60839870,22.14192742,4.70395895,4.70148618,-1.00000000,-1.00000000
186.39892510,21.52950225,4.70919100,4.70768740,-1.00000000,-1.00000000
187.19020380,20.91804577,4.71186353,4.70961442,-1.00000000,-1.00000000
187.98118730,20.30620856,4.71318807,4.71046715,-1.00000000,-1.00000000
188.77134590,19.69330575,4.71628695,4.71299386,-1.00000000,-1.00000000
189.56028280,19.07883220,4.72237840,4.71952007,-1.00000000,-1.00000000
190.35076620,18.46634783,4.72672032,4.72752085,-1.00000000,-1.00000000
191.14740960,17.86189643,4.72406320,4.73129191,-1.00000000,-1.00000000
191.95273670,17.26907105,4.71277666,4.72576490,-1.00000000,-1.00000000
192.76376870,16.68406686,4.69746886,4.71228494,-1.00000000,-1.00000000
193.57579440,16.10044497,4.68209812,4.69599282,-1.00000000,-1.00000000
194.38614670,15.51450261,4.66902225,4.68179264,-1.00000000,-1.00000000
195.19531000,14.92691849,4.65790728,4.67091988,-1.00000000,-1.00000000
196.00459550,14.33950305,4.64880722,4.66340330,-1.00000000,-1.00000000
196.81559950,13.75446236,4.64139583,4.65949995,-1.00000000,-1.00000000
197.63041150,13.17473630,4.63510785,4.65849852,-1.00000000,-1.00000000
198.45060070,12.60264535,4.62881935,4.65725291,-1.00000000,-1.00000000
199.27533920,12.03713118,4.62115961,4.64941689,-1.00000000,-1.00000000
200.10215160,11.47465243,4.61119639,4.64053361,-1.00000000,-1.00000000
200.92943940,10.91287626,4.59894486,4.62997393,-1.00000000,-1.00000000
201.75759240,10.35236664,4.58469592,4.61623787,-1.00000000,-1.00000000
202.58847760,9.79594584,4.57012729,4.59967171,-1.00000000,-1.00000000
203.42124510,9.24225579,4.55309640,4.58222652,-1.00000000,-1.00000000
204.26518990,8.70587387,4.54897838,4.55917757,-1.00000000,-1.00000000
205.10456310,8.16230479,4.53689103,4.54755602,-1.00000000,-1.00000000
205.94880690,7.62633871,4.53306033,4.54116339,-1.00000000,-1.00000000
206.79269980,7.08982844,4.53225440,4.54160644,-1.00000000,-1.00000000
207.63404300,6.54932915,4.53439060,4.54621490,-1.00000000,-1.00000000
208.47321420,6.00545912,4.53782612,4.55019159,-1.00000000,-1.00000000
209.31454620,5.46494200,4.54176946,4.55102028,-1.00000000,-1.00000000
210.16149700,4.93327233,4.54469644,4.54903912,-1.00000000,-1.00000000
211.01404270,4.41061803,4.54675848,4.54726896,-1.00000000,-1.00000000
211.86984060,3.89330782,4.54838564,4.54699132,-1.00000000,-1.00000000
212.72720200,3.37859298,4.55039449,4.54794365,-1.00000000,-1.00000000
213.58587090,2.86606224,4.55246654,4.54885637,-1.00000000,-1.00000000
214.44610370,2.35616079,4.55389508,4.54893295,-1.00000000,-1.00000000
215.30803190,1.84913047,4.55429805,4.54789140,-1.00000000,-1.00000000
216.17179570,1.34523351,4.55505929,4.54705370,-1.00000000,-1.00000000
217.03762380,0.84489203,4.55803974,4.54823946,-1.00000000,-1.00000000
217.90547510,0.34806787,4.56362575,4.55229381,-1.00000000,-1.00000000
218.77473590,-0.14628593,4.56922167,4.55693631,-1.00000000,-1.00000000
219.64480340,-0.63921830,4.57211192,4.55925224,-1.00000000,-1.00000000
220.51577060,-1.13056038,4.57180958,4.55788001,-1.00000000,-1.00000000
221.38884760,-1.61814075,4.57095831,4.55464803,-1.00000000,-1.00000000
222.26452580,-2.10103703,4.57098725,4.55294652,-1.00000000,-1.00000000
223.14126620,-2.58200055,4.57172290,4.55555913,-1.00000000,-1.00000000
224.01771710,-3.06349212,4.57444760,4.56168352,-1.00000000,-1.00000000
224.89343590,-3.54631305,4.58040942,4.56847137,-1.00000000,-1.00000000
225.76959480,-4.02833641,4.58794998,4.57315885,-1.00000000,-1.00000000
226.64797400,-4.50629976,4.59433550,4.57349837,-1.00000000,-1.00000000
227.52887480,-4.97960098,4.59581284,4.56961770,-1.00000000,-1.00000000
228.41170700,-5.44928937,4.59087197,4.56305020,-1.00000000,-1.00000000
229.29586670,-5.91647434,4.58195647,4.55533888,-1.00000000,-1.00000000
230.18084260,-6.38211114,4.57400283,4.54766461,-1.00000000,-1.00000000
231.06600710,-6.84738959,4.56778676,4.54102169,-1.00000000,-1.00000000
231.95111350,-7.31277700,4.56282026,4.53578697,-1.00000000,-1.00000000
232.83630700,-7.77800451,4.55575691,4.53074554,-1.00000000,-1.00000000
233.72305830,-8.24024262,4.54772493,4.52120630,-1.00000000,-1.00000000
234.60463860,-8.71243650,4.52631430,4.50574988,-1.00000000,-1.00000000
235.49275920,-9.17184096,4.51144149,4.49567097,-1.00000000,-1.00000000
236.38254060,-9.62817148,4.50530287,4.48141848,-1.00000000,-1.00000000
237.27291130,-10.08340820,4.49782940,4.48229464,-1.00000000,-1.00000000
238.17058630,-10.52407598,4.49885940,4.49014377,-1.00000000,-1.00000000
239.07358300,-10.95371734,4.50046415,4.49798147,-1.00000000,-1.00000000
239.97977750,-11.37658110,4.49724490,4.49889155,-1.00000000,-1.00000000
240.88768130,-11.79576031,4.48559645,4.49152802,-1.00000000,-1.00000000
241.79804060,-12.20957819,4.46758686,4.47831565,-1.00000000,-1.00000000
242.71114620,-12.61730094,4.44909030,4.46288464,-1.00000000,-1.00000000
243.62599890,-13.02108898,4.43450123,4.44859782,-1.00000000,-1.00000000
244.54096670,-13.42461577,4.42497378,4.43753021,-1.00000000,-1.00000000
245.45527700,-13.82963040,4.41930703,4.42994320,-1.00000000,-1.00000000
246.36850020,-14.23709008,4.41630262,4.42482889,-1.00000000,-1.00000000
247.28050030,-14.64727915,4.41284871,4.42036716,-1.00000000,-1.00000000
248.19201190,-15.05855628,4.40452197,4.41407712,-1.00000000,-1.00000000
249.10544850,-15.46553133,4.39220762,4.40623747,-1.00000000,-1.00000000
250.02208860,-15.86525661,4.38159661,4.40045060,-1.00000000,-1.00000000
250.94266200,-16.25582113,4.38095709,4.39993439,-1.00000000,-1.00000000
251.86295260,-16.64705292,4.38296886,4.40999277,-1.00000000,-1.00000000
252.78676180,-17.02991296,4.38909061,4.41582161,-1.00000000,-1.00000000
253.71383990,-17.40477623,4.39294815,4.41734843,-1.00000000,-1.00000000
254.64382860,-17.77236698,4.39314688,4.41593194,-1.00000000,-1.00000000
255.57527430,-18.13624678,4.39150045,4.41355877,-1.00000000,-1.00000000
256.50691550,-18.49962626,4.38978182,4.41185515,-1.00000000,-1.00000000
257.43778760,-18.86497215,4.38917264,4.41185582,-1.00000000,-1.00000000
258.36710310,-19.23425759,4.39040457,4.41434933,-1.00000000,-1.00000000
259.29441670,-19.60854319,4.39386134,4.41910902,-1.00000000,-1.00000000
260.22102680,-19.98456840,4.39880370,4.42357248,-1.00000000,-1.00000000
261.14953650,-20.35587533,4.40445987,4.42598167,-1.00000000,-1.00000000
262.08202570,-20.71707073,4.41031379,4.42670886,-1.00000000,-1.00000000
263.01878680,-21.06704259,4.41603035,4.42768767,-1.00000000,-1.00000000
263.95891600,-21.40785991,4.42061117,4.42896439,-1.00000000,-1.00000000
264.90163920,-21.74143644,4.42314912,4.42938413,-1.00000000,-1.00000000
265.84626540,-22.06958462,4.42323120,4.42821522,-1.00000000,-1.00000000
266.79222140,-22.39387973,4.42080547,4.42528160,-1.00000000,-1.00000000
267.73903410,-22.71566497,4.41579162,4.42028220,-1.00000000,-1.00000000
268.68659230,-23.03524849,4.40833135,4.41272690,-1.00000000,-1.00000000
269.63502850,-23.35221594,4.39892694,4.40279716,-1.00000000,-1.00000000
270.58411030,-23.66724608,4.38863671,4.39206992,-1.00000000,-1.00000000
271.53270220,-23.98374904,4.37962623,4.38349430,-1.00000000,-1.00000000
272.47934960,-24.30601705,4.37355693,4.37927139,-1.00000000,-1.00000000
273.42383190,-24.63457523,4.37036711,4.37733429,-1.00000000,-1.00000000
274.36794040,-24.96423868,4.36752197,4.37476258,-1.00000000,-1.00000000
275.31527970,-25.28441238,4.36735061,4.36524058,-1.00000000,-1.00000000
276.26728600,-25.59052719,4.36739291,4.35804173,-1.00000000,-1.00000000
277.22395540,-25.88165458,4.36495229,4.34747152,-1.00000000,-1.00000000
278.18375770,-26.16235443,4.35854096,4.33963176,-1.00000000,-1.00000000
279.14323240,-26.44414467,4.35283051,4.33887136,-1.00000000,-1.00000000
280.10101490,-26.73163705,4.35473754,4.34657233,-1.00000000,-1.00000000
281.05770530,-27.02274522,4.36474417,4.35910495,-1.00000000,-1.00000000
282.01430200,-27.31416053,4.37826660,4.37217200,-1.00000000,-1.00000000
282.97172770,-27.60283964,4.39152256,4.38226930,-1.00000000,-1.00000000
283.93095880,-27.88546588,4.40164533,4.38667418,-1.00000000,-1.00000000
284.89282640,-28.15897592,4.40557695,4.38308211,-1.00000000,-1.00000000
285.85665460,-28.42550198,4.40044350,4.37368521,-1.00000000,-1.00000000
286.82093630,-28.69038180,4.39010355,4.36354475,-1.00000000,-1.00000000
287.78454330,-28.95770327,4.38042216,4.35682627,-1.00000000,-1.00000000
288.74743250,-29.22760076,4.37477464,4.35292971,-1.00000000,-1.00000000
289.70976210,-29.49948603,4.37025217,4.34885960,-1.00000000,-1.00000000
290.67126800,-29.77427339,4.36328443,4.34191508,-1.00000000,-1.00000000
291.63231000,-30.05066056,4.35491212,4.33402033,-1.00000000,-1.00000000
292.59400390,-30.32483556,4.35039874,4.32974837,-1.00000000,-1.00000000
293.55955310,-30.58500707,4.36038740,4.33909611,-1.00000000,-1.00000000
294.52497590,-30.84556936,4.36783179,4.35722690,-1.00000000,-1.00000000
295.49763460,-31.07806798,4.38680861,4.37662108,-1.00000000,-1.00000000
296.47172070,-31.30415619,4.39609485,4.38705486,-1.00000000,-1.00000000
297.44638300,-31.52786242,4.40188755,4.39146675,-1.00000000,-1.00000000
298.42080680,-31.75257464,4.40374083,4.39267342,-1.00000000,-1.00000000
299.39520020,-31.97742587,4.40465122,4.39374122,-1.00000000,-1.00000000
300.36957270,-32.20236633,4.40691205,4.39610500,-1.00000000,-1.00000000
301.34376410,-32.42808999,4.41128365,4.40010763,-1.00000000,-1.00000000
302.31760710,-32.65531164,4.41748413,4.40555821,-1.00000000,-1.00000000
303.29100150,-32.88444751,4.42506804,4.41235455,-1.00000000,-1.00000000
304.26416950,-33.11454377,4.43216136,4.41965333,-1.00000000,-1.00000000
305.23778010,-33.34275948,4.43602983,4.42492333,-1.00000000,-1.00000000
306.21246190,-33.56635479,4.43489046,4.42623531,-1.00000000,-1.00000000
307.18847050,-33.78408750,4.42972994,4.42372234,-1.00000000,-1.00000000
308.16564100,-33.99654413,4.42263296,4.41933746,-1.00000000,-1.00000000
309.14386430,-34.20409959,4.41571745,4.41570238,-1.00000000,-1.00000000
310.12315300,-34.40656835,4.41180474,4.41598645,-1.00000000,-1.00000000
311.10358190,-34.60344186,4.41431371,4.42360171,-1.00000000,-1.00000000
312.08523410,-34.79412133,4.42386765,4.43795819,-1.00000000,-1.00000000
313.06814590,-34.97819908,4.43599687,4.45358162,-1.00000000,-1.00000000
314.05223940,-35.15584934,4.44451689,4.46423046,-1.00000000,-1.00000000
315.03730400,-35.32803605,4.44672925,4.46763771,-1.00000000,-1.00000000
316.02301050,-35.49650680,4.44412160,4.46602266,-1.00000000,-1.00000000
317.00915240,-35.66241102,4.43906857,4.46178736,-1.00000000,-1.00000000
317.99557970,-35.82660957,4.43316399,4.45670664,-1.00000000,-1.00000000
318.98222460,-35.98949551,4.42748226,4.45179475,-1.00000000,-1.00000000
319.96902810,-36.15141787,4.42295492,4.44803003,-1.00000000,-1.00000000
320.95590560,-36.31288785,4.41940547,4.44410039,-1.00000000,-1.00000000
321.94258480,-36.47557013,4.41479468,4.43739687,-1.00000000,-1.00000000
322.92869880,-36.64162631,4.40692032,4.42627917,-1.00000000,-1.00000000
323.91419800,-36.81134825,4.39589920,4.41583456,-1.00000000,-1.00000000
324.90067270,-36.97517077,4.39057399,4.42117303,-1.00000000,-1.00000000
325.88819300,-37.13270289,4.39303626,4.42042058,-1.00000000,-1.00000000
326.87781030,-37.27610290,4.40656741,4.42095958,-1.00000000,-1.00000000
327.87063560,-37.39591239,4.43235996,4.44179078,-1.00000000,-1.00000000
328.86464070,-37.50516495,4.45715517,4.46269116,-1.00000000,-1.00000000
329.85883880,-37.61275389,4.47509434,4.48130328,-1.00000000,-1.00000000
330.85289800,-37.72158787,4.48713478,4.49353891,-1.00000000,-1.00000000
331.84699420,-37.83009259,4.49663889,4.50263961,-1.00000000,-1.00000000
332.84126760,-37.93695737,4.50590496,4.51109789,-1.00000000,-1.00000000
333.83568190,-38.04250565,4.51566362,4.52044816,-1.00000000,-1.00000000
334.83014560,-38.14758491,4.52627997,4.53102014,-1.00000000,-1.00000000
335.82452120,-38.25349829,4.53775542,4.54312238,-1.00000000,-1.00000000
336.81864820,-38.36171273,4.54939612,4.55589352,-1.00000000,-1.00000000
337.81256100,-38.47189817,4.55873238,4.56551192,-1.00000000,-1.00000000
338.80682410,-38.57880176,4.56479075,4.56908217,-1.00000000,-1.00000000
339.80213800,-38.67568955,4.56953025,4.56741494,-1.00000000,-1.00000000
340.79921360,-38.75193107,4.58241196,4.57388910,-1.00000000,-1.00000000
341.79611230,-38.83025960,4.58787537,4.58715254,-1.00000000,-1.00000000
342.79464430,-38.88530646,4.61138860,4.61051164,-1.00000000,-1.00000000
343.79310250,-38.94056337,4.63023659,4.62828694,-1.00000000,-1.00000000
344.79145460,-38.99800589,4.64697189,4.64470195,-1.00000000,-1.00000000
345.78961070,-39.05869449,4.66158242,4.65988239,-1.00000000,-1.00000000
346.78768760,-39.12068482,4.67656239,4.67613322,-1.00000000,-1.00000000
347.78579120,-39.18224103,4.69354979,4.69339890,-1.00000000,-1.00000000
348.78404340,-39.24133917,4.71213987,4.70974453,-1.00000000,-1.00000000
