x,y,wl,wr,slope,friction_coefficient
12.80157148,-15.55095644,4.68503416,4.68559351,-1,-1
12.15871423,-14.78497043,4.67569597,4.67634426,-1,-1
11.51455748,-14.02007692,4.66528483,4.66598144,-1,-1
10.86956864,-13.25588494,4.65437681,4.65509255,-1,-1
10.22422452,-12.49199295,4.64323665,4.64396598,-1,-1
9.57919638,-11.72783412,4.63185107,4.6326027,-1,-1
8.93504053,-10.96293986,4.62002796,4.62082106,-1,-1
8.29148168,-10.19754323,4.60746304,4.60830821,-1,-1
7.6477687,-9.43227621,4.59414844,4.5950354,-1,-1
7.00350573,-8.66747218,4.58046908,4.58134927,-1,-1
6.35960124,-7.9023663,4.56758237,4.56837746,-1,-1
5.71728964,-7.13592267,4.55667669,4.55731993,-1,-1
5.07726617,-6.36756733,4.54848849,4.54896383,-1,-1
4.43884983,-5.5978761,4.54274664,4.54307642,-1,-1
3.80113307,-4.82760516,4.53905635,4.53927127,-1,-1
3.16369325,-4.05710501,4.53666568,4.5368262,-1,-1
2.52660177,-3.28631681,4.53452858,4.53471053,-1,-1
1.88982302,-2.51527024,4.53176926,4.5319892,-1,-1
1.25271551,-1.74449528,4.52899328,4.52917039,-1,-1
0.61461011,-0.97454626,4.52756683,4.52760935,-1,-1
-0.02478724,-0.20566979,4.5282975,4.52820648,-1,-1
-0.66555381,0.56206597,4.53019091,4.53006251,-1,-1
-1.30799648,1.32839973,4.53175021,4.53167739,-1,-1
-1.95238432,2.09309856,4.53192142,4.53193669,-1,-1
-2.59830357,2.8565043,4.53084864,4.53092868,-1,-1
-3.24511672,3.61915281,4.52890753,4.52903121,-1,-1
-3.89233826,4.38145477,4.52642783,4.5265784,-1,-1
-4.53973615,5.14360697,4.52362632,4.52379173,-1,-1
-5.18711201,5.90577788,4.52070709,4.520874,-1,-1
-5.8343991,6.66802418,4.51789544,4.51804828,-1,-1
-6.48165591,7.43029619,4.51544288,4.51556269,-1,-1
-7.12891538,8.19256594,4.51360748,4.51368542,-1,-1
-7.77567979,8.95525578,4.51234279,4.5123966,-1,-1
-8.42106686,9.7191115,4.51130664,4.5113701,-1,-1
-9.06434673,10.4847426,4.51003689,4.51013456,-1,-1
-9.70591583,11.25180785,4.5084284,4.50854487,-1,-1
-10.34674567,12.01949081,4.50681546,4.50692285,-1,-1
-10.98791243,12.78689239,4.50524948,4.50536561,-1,-1
-11.63016674,13.553384,4.50297171,4.5031565,-1,-1
-12.27410323,14.31846295,4.49898229,4.49930309,-1,-1
-12.9205646,15.08140966,4.49212223,4.49264947,-1,-1
-13.57063752,15.84128156,4.48128407,4.48208248,-1,-1
-14.22501659,16.59744815,4.46592116,4.46696522,-1,-1
-14.88244025,17.35096932,4.44751423,4.44868196,-1,-1
-15.5410639,18.10344184,4.42799483,4.4291678,-1,-1
-16.19925753,18.85629053,4.40901531,4.41012374,-1,-1
-16.85636027,19.61009155,4.39120874,4.39223069,-1,-1
-17.51199073,20.36517348,4.37497932,4.37589266,-1,-1
-18.16633138,21.12137338,4.36000735,4.36090097,-1,-1
-18.82205707,21.87637255,4.34333243,4.34441145,-1,-1
-19.48251918,22.62723214,4.32140992,4.32287107,-1,-1
-20.1501945,23.3716845,4.29176807,4.29363109,-1,-1
-20.82400572,24.1105881,4.25569523,4.25780209,-1,-1
-21.50195038,24.84570102,4.21525929,4.21746165,-1,-1
-22.18222231,25.57866086,4.17230352,4.17449885,-1,-1
-22.86374713,26.31045585,4.12803144,4.13014953,-1,-1
-23.54567775,27.04187272,4.08356878,4.08554725,-1,-1
-24.22739398,27.7734894,4.03977256,4.04158518,-1,-1
-24.9091364,28.50508169,3.99670756,3.99834859,-1,-1
-25.59138577,29.23620125,3.95433761,3.95579169,-1,-1
-26.27453473,29.9664803,3.9126928,3.9139502,-1,-1
-26.95845883,30.69603347,3.87173939,3.87281604,-1,-1
-27.64278812,31.42520658,3.83126999,3.83219257,-1,-1
-28.32716698,32.15433316,3.79099621,3.79180279,-1,-1
-29.01122969,32.88375637,3.75033976,3.75108549,-1,-1
-29.69458399,33.61384328,3.70864324,3.70937864,-1,-1
-30.37692165,34.34488042,3.6655674,3.66628843,-1,-1
-31.05819276,35.07691163,3.62167062,3.62232488,-1,-1
-31.73839632,35.80993489,3.57766609,3.57821346,-1,-1
-32.41786167,36.54364249,3.5337711,3.53419777,-1,-1
-33.09781035,37.27690219,3.48901689,3.48931259,-1,-1
-33.77961056,38.00844063,3.44228582,3.44241133,-1,-1
-34.46300848,38.7384867,3.39406918,3.39396812,-1,-1
-35.14394547,39.4708287,3.34860562,3.34829452,-1,-1
-35.81777509,40.20971547,3.31064344,3.31020039,-1,-1
-36.48253345,40.95677388,3.2822415,3.28172009,-1,-1
-37.14231602,41.70823044,3.25939544,3.2587956,-1,-1
-37.80207958,42.4597037,3.23736528,3.23665305,-1,-1
-38.46487055,43.20850816,3.21381473,3.2129153,-1,-1
-39.13016661,43.9550878,3.1905107,3.18933257,-1,-1
-39.79703717,44.70026137,3.16951966,3.16804121,-1,-1
-40.46466753,45.44475428,3.15091983,3.14925801,-1,-1
-41.1329403,46.18867061,3.13247515,3.130806,-1,-1
-41.80186272,46.93200283,3.11198367,3.11037161,-1,-1
-42.4709698,47.67516885,3.09049675,3.08882693,-1,-1
-43.13867013,48.41959901,3.07231017,3.07039482,-1,-1
-43.80313236,49.16692086,3.06149008,3.05937998,-1,-1
-44.46187261,49.9192913,3.05665707,3.05479689,-1,-1
-45.11263038,50.67857669,3.05207667,3.0510724,-1,-1
-45.75363958,51.4461099,3.04247717,3.04249034,-1,-1
-46.38809205,52.21907178,3.0288292,3.02923678,-1,-1
-47.02206721,52.99242518,3.01588978,3.01597487,-1,-1
-47.65963083,53.7628229,3.0064225,3.00597563,-1,-1
-48.30086439,54.53016866,3.0000715,2.99918723,-1,-1
-48.94515482,55.29494957,2.99642729,2.99518544,-1,-1
-49.59158277,56.05792461,2.99478932,2.99332245,-1,-1
-50.23894772,56.82010478,2.99438888,2.99283917,-1,-1
-50.88600989,57.58254202,2.99454605,2.99303664,-1,-1
-51.53188183,58.34598779,2.99468345,2.99330028,-1,-1
-52.17679552,59.1102432,2.99332449,2.99214932,-1,-1
-52.82155102,59.87463207,2.98859707,2.98764217,-1,-1
-53.46718663,60.63827771,2.98019727,2.97936431,-1,-1
-54.11123603,61.40326161,2.97247297,2.97166046,-1,-1
-54.74953339,62.17305149,2.97131287,2.97048823,-1,-1
-55.3781519,62.95076531,2.98089331,2.98008269,-1,-1
-55.99800548,63.7354828,2.99975632,2.99897951,-1,-1
-56.61177811,64.52496564,3.02473974,3.02401193,-1,-1
-57.22201057,65.31718805,3.05299626,3.05232238,-1,-1
-57.83018556,66.11099103,3.08279447,3.08218014,-1,-1
-58.43761598,66.90536392,3.11284816,3.11224645,-1,-1
-59.04587471,67.69910274,3.14266139,3.14197191,-1,-1
-59.65555852,68.49174746,3.17296455,3.17210356,-1,-1
-60.2666466,69.28331007,3.20443935,3.2034245,-1,-1
-60.87826356,70.07446409,3.23674566,3.23570417,-1,-1
-61.48970686,70.86575234,3.26912476,3.26810784,-1,-1
-62.1014343,71.65682095,3.30185241,3.30070236,-1,-1
-62.71512199,72.44636981,3.33648559,3.33492823,-1,-1
-63.33203088,73.23340439,3.37432641,3.37230535,-1,-1
-63.95134727,74.01854591,3.4146046,3.41232165,-1,-1
-64.57159047,74.80295548,3.45584972,3.45352925,-1,-1
-65.19148056,75.58764413,3.49675107,3.4945543,-1,-1
-65.81025744,76.37321091,3.53652109,3.5345607,-1,-1
-66.42725902,77.16017282,3.57447741,3.57284826,-1,-1
-67.04224069,77.94871423,3.61037428,3.60905896,-1,-1
-67.65568329,78.73845354,3.64470421,3.64359906,-1,-1
-68.26794467,79.52910896,3.67783372,3.67696193,-1,-1
-68.87821402,80.32130295,3.70895387,3.70852166,-1,-1
-69.48523263,81.11599055,3.73681284,3.73699644,-1,-1
-70.08876198,81.91333136,3.76118135,3.76185955,-1,-1
-70.69044822,82.71206389,3.78367792,3.78451411,-1,-1
-71.29208824,83.51083124,3.80605398,3.80680181,-1,-1
-71.89456261,84.30896947,3.82920743,3.82980988,-1,-1
-72.49770107,85.10660598,3.85313539,3.85363865,-1,-1
-73.10134399,85.90386079,3.87786434,3.87823849,-1,-1
-73.70606677,86.70029683,3.90389038,3.90399566,-1,-1
-74.31311876,87.49495891,3.93183533,3.93147458,-1,-1
-74.92351754,88.2870532,3.96204142,3.96119969,-1,-1
-75.53619953,89.07738276,3.99382005,3.99275978,-1,-1
-76.14847854,89.86802449,4.02686419,4.02592918,-1,-1
-76.7579682,90.66081851,4.06131585,4.06062817,-1,-1
-77.36590859,91.45480127,4.09674092,4.09603442,-1,-1
-77.97760166,92.24589631,4.12940877,4.12827191,-1,-1
-78.59800689,93.03017762,4.1546986,4.15299784,-1,-1
-79.22770709,93.80701611,4.1691972,4.16725848,-1,-1
-79.86273399,94.57950605,4.17377777,4.17201119,-1,-1
-80.49978356,95.35032889,4.17063682,4.16911065,-1,-1
-81.13795269,96.12022509,4.16326195,4.16177019,-1,-1
-81.77730506,96.88913896,4.15450598,4.15288839,-1,-1
-82.41731455,97.65750596,4.14644589,4.14473159,-1,-1
-83.0570006,98.42614227,4.13929253,4.13760258,-1,-1
-83.69608366,99.19527999,4.13234404,4.13072798,-1,-1
-84.33474489,99.96476802,4.12529018,4.12368608,-1,-1
-84.97381531,100.7339163,4.11840695,4.11667257,-1,-1
-85.61418196,101.5019856,4.11194413,4.10998102,-1,-1
-86.25636507,102.2685369,4.10572095,4.10351692,-1,-1
-86.90078221,103.0332111,4.09870937,4.09628135,-1,-1
-87.54814443,103.7953935,4.08954778,4.08687512,-1,-1
-88.19912198,104.5544905,4.07709793,4.07418581,-1,-1
-88.85296757,105.3111185,4.06186445,4.05879559,-1,-1
-89.50797051,106.0667448,4.04543606,4.04231782,-1,-1
-90.16265278,106.822649,4.02935229,4.02624155,-1,-1
-90.81660056,107.5791887,4.01409523,4.010998,-1,-1
-91.46984485,108.3363359,3.99964982,3.99656404,-1,-1
-92.12224476,109.0942108,3.98615078,3.98310638,-1,-1
-92.77295769,109.8535347,3.97446772,3.97153058,-1,-1
-93.42092908,110.6151993,3.96566417,3.96290609,-1,-1
-94.06565719,111.3796113,3.9601508,3.95756914,-1,-1
-94.70835598,112.1457303,3.95652762,3.95403459,-1,-1
-95.35067256,112.9121697,3.95321513,3.95069119,-1,-1
-95.99392893,113.6778206,3.94946278,3.94680511,-1,-1
-96.63831977,114.4425169,3.9456621,3.94287702,-1,-1
-97.28318142,115.2068162,3.94157604,3.93884711,-1,-1
-97.92684757,115.9721226,3.93635133,3.93398806,-1,-1
-98.56747716,116.7399727,3.92954762,3.92769945,-1,-1
-99.20459938,117.5107354,3.92226589,3.92081193,-1,-1
-99.83819746,118.2843979,3.91721092,3.91596493,-1,-1
-100.4672134,119.0617902,3.91710899,3.91625108,-1,-1
-101.0883613,119.8454835,3.92196426,3.92196549,-1,-1
-101.700542,120.6362015,3.92800496,3.92912587,-1,-1
-102.3058931,121.4321601,3.93043543,3.93248633,-1,-1
-102.9083371,122.2303213,3.92687256,3.92956382,-1,-1
-103.5085602,123.0301536,3.91875125,3.9219255,-1,-1
-104.1063459,123.8318107,3.91076587,3.91401427,-1,-1
-104.7018601,124.6351517,3.90869526,3.91177255,-1,-1
-105.2913171,125.442964,3.91959572,3.92268744,-1,-1
-105.8699113,126.2588382,3.94934163,3.9406857,-1,-1
-106.4105712,127.0998303,3.98791857,3.97540092,-1,-1
-106.913286,127.9643859,3.98501697,3.98750687,-1,-1
-107.3981793,128.8389606,3.99173702,3.98707264,-1,-1
-107.8850591,129.7124112,3.99893306,3.99020638,-1,-1
-108.3791046,130.5818666,3.99516655,3.98617541,-1,-1
-108.8520504,131.4628413,3.98483039,4.01833279,-1,-1
-109.3041859,132.3553963,4.01026182,4.04302088,-1,-1
-109.7209328,133.2649093,4.04195729,4.05176804,-1,-1
-110.078308,134.1984969,4.04151692,4.05490962,-1,-1
-110.4224807,135.1374777,4.01131503,4.02934442,-1,-1
-110.7900722,136.0674106,3.99740562,4.00453761,-1,-1
-111.1426626,137.0035482,4.00780798,4.00978038,-1,-1
-111.4414206,137.95787,4.03181652,3.99932688,-1,-1
-111.672127,138.9308459,3.98573539,3.97455089,-1,-1
-111.8736598,139.9105315,3.96887891,3.97116041,-1,-1
-112.0574007,140.8935122,3.97658022,3.99789029,-1,-1
-112.2350455,141.8776063,4.00795046,4.03272199,-1,-1
-112.4152311,142.8612774,4.04711169,4.05253811,-1,-1
-112.5782924,143.847835,4.06812313,4.06746517,-1,-1
-112.7264646,144.8368245,4.07346422,4.0758113,-1,-1
-112.8680567,145.8267389,4.07225886,4.07543323,-1,-1
-113.0008276,146.8178884,4.06679114,4.07105478,-1,-1
-113.1292845,147.8096046,4.05829195,4.0628878,-1,-1
-113.2594322,148.8010941,4.04616735,4.05061956,-1,-1
-113.394723,149.7919196,4.0337495,4.03732464,-1,-1
-113.525247,150.7832795,4.0252946,4.03137911,-1,-1
-113.6412964,151.776626,4.02428993,4.03215921,-1,-1
-113.7279976,152.7728091,4.03843848,4.03850027,-1,-1
-113.7413188,153.7724636,4.0224293,4.01280205,-1,-1
-113.7044264,154.772768,3.96423866,3.98404285,-1,-1
-113.6482999,155.7711555,3.91673975,3.93513733,-1,-1
-113.5758764,156.7685408,3.88983573,3.89887976,-1,-1
-113.4980821,157.7655072,3.87886231,3.88278091,-1,-1
-113.4088477,158.7615188,3.86998125,3.87689579,-1,-1
-113.2955023,159.7550722,3.85527269,3.86838109,-1,-1
-113.1526739,160.7448226,3.8409772,3.85526238,-1,-1
-112.9895177,161.7314183,3.84196362,3.8487805,-1,-1
-112.8160081,162.7162662,3.86476031,3.86365939,-1,-1
-112.6280317,163.6986784,3.90316349,3.89151384,-1,-1
-112.3937368,164.6705893,3.89520751,3.88244096,-1,-1
-112.1229984,165.6333619,3.88761466,3.88487539,-1,-1
-111.8502032,166.5953953,3.89696683,3.90414728,-1,-1
-111.582386,167.5588852,3.91833151,3.92546086,-1,-1
-111.2973087,168.5174133,3.92811464,3.92845014,-1,-1
-110.9756105,169.4643424,3.9233153,3.92425317,-1,-1
-110.6217668,170.3996483,3.92118721,3.92406546,-1,-1
-110.2586055,171.3313762,3.94330755,3.9448066,-1,-1
-109.8901285,172.2610057,3.98021284,3.98407185,-1,-1
-109.4862229,173.1759229,3.99561814,4.0158888,-1,-1
-109.0469598,174.0746017,3.98554523,3.99766111,-1,-1
-108.5850342,174.9615123,3.96115051,3.96359438,-1,-1
-108.1240774,175.8489369,3.95289824,3.94805772,-1,-1
-107.66006,176.7347,3.95273957,3.93906603,-1,-1
-107.1804518,177.6122515,3.9485076,3.95817523,-1,-1
-106.6925616,178.4850616,3.95942618,3.98372731,-1,-1
-106.191901,179.3509996,3.98394648,3.99956164,-1,-1
-105.6661613,180.2014963,4.00002292,3.99987868,-1,-1
-105.0971245,181.0237467,3.99298487,3.99877156,-1,-1
-104.5099884,181.8334792,3.97970528,3.99031226,-1,-1
-103.9139788,182.6363858,3.9708538,3.98125483,-1,-1
-103.3020625,183.4273478,3.96716326,3.97771334,-1,-1
-102.6708564,184.2029015,3.96308442,3.97950472,-1,-1
-102.0280916,184.9690153,3.94956056,3.97403605,-1,-1
-101.3895304,185.7385793,3.92837868,3.96257834,-1,-1
-100.7556094,186.5119918,3.91670138,3.94004543,-1,-1
-100.1031157,187.2697569,3.93399208,3.9057638,-1,-1
-99.40207077,187.9830767,3.89283245,3.88209713,-1,-1
-98.65975806,188.6534819,3.87051496,3.87337718,-1,-1
-97.88930872,189.2908727,3.87394937,3.87859066,-1,-1
-97.10976013,189.9172684,3.87944843,3.88468249,-1,-1
-96.33638646,190.5511883,3.87378878,3.87809269,-1,-1
-95.56533692,191.1879912,3.86376805,3.86849759,-1,-1
-94.78449438,191.8126906,3.86721008,3.87364302,-1,-1
-93.99111592,192.421425,3.88907438,3.89673216,-1,-1
-93.19407557,193.0253599,3.91858346,3.92578258,-1,-1
-92.40025772,193.633487,3.94208243,3.94986312,-1,-1
-91.61034751,194.246835,3.96336929,3.96562804,-1,-1
-90.81289257,194.8501387,3.99531925,3.98516267,-1,-1
-89.99240633,195.4218178,4.02467402,4.02156835,-1,-1
-89.15271879,195.9648849,4.02615452,4.0260158,-1,-1
-88.30344577,196.4928381,4.03349702,4.02621195,-1,-1
-87.45445391,197.0212418,4.03754509,4.0250745,-1,-1
-86.6055176,197.5497339,4.03239644,4.02571161,-1,-1
-85.74872155,198.0653916,4.02877008,4.046536,-1,-1
-84.88543185,198.5700984,4.0466176,4.08407887,-1,-1
-84.02104733,199.0729366,4.08572208,4.12264948,-1,-1
-83.15980448,199.5812674,4.12957993,4.13730794,-1,-1
